sid	text	aspect	sentiment
3697	The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.	food	positive
2364	Cute place, nice wait staff but would never go there again.	service	positive
2364	Cute place, nice wait staff but would never go there again.	ambience	positive
1328	Also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...	service	positive
2082	We all felt it was worth it.	price	positive
1482	The plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.	food	positive
1372	Service was also horrible and the ambience is not that great.	service	negative
1372	Service was also horrible and the ambience is not that great.	ambience	negative
1602	Service is great, takeout is good too.	food	positive
1602	Service is great, takeout is good too.	service	positive
1473	The pizza is overpriced and soggy.	food	positive
1473	The pizza is overpriced and soggy.	price	positive
929	Everything is excellent, the menu is quite extensive, and you eat with a view on both sides of the city.	food	positive
929	Everything is excellent, the menu is quite extensive, and you eat with a view on both sides of the city.	ambience	positive
2738	You'll pay at least double at any other Italian restaurant in the city, and most still don't compare.	price	positive
1675	For the quality of food, a little too expensive.	price	negative
1675	For the quality of food, a little too expensive.	food	negative
3220	Here's to the fake fish tanks too...	ambience	negative
2746	I've never had bad service and the fish is fresh and delicious.	food	positive
2746	I've never had bad service and the fish is fresh and delicious.	service	positive
2718	The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.	food	neutral
2718	The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.	ambience	positive
2063	we decided to eat in tea room which was small and cute.	ambience	positive
2691	What an amazing meal and experience!	food	positive
350	Unique apppetizers.	food	positive
2892	The staff has always been attentive and kind, and I've always been amazed at how they've handled all the various different group sizes that come in.	service	positive
3227	IT is the best deal in town for a Monday night dinner at a fine restaurant.	price	positive
3684	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.	price	negative
2104	The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.	ambience	positive
2037	This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.	price	negative
2037	This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.	food	neutral
693	Everything is always cooked to perfection, the service is excellent, the decor cool and understated.	food	positive
693	Everything is always cooked to perfection, the service is excellent, the decor cool and understated.	service	positive
693	Everything is always cooked to perfection, the service is excellent, the decor cool and understated.	ambience	positive
2634	And all of that won't break your bank!	price	positive
3184	The Thai food is good.	food	positive
519	Great selection of wine, and seafood.	food	positive
2369	delicious.	food	positive
379	Acceptable prices.	price	positive
3035	As I made the title, it's an affordable restaurant for great taste.	food	positive
3035	As I made the title, it's an affordable restaurant for great taste.	price	positive
1068	They even scoop it out nice (for those on a diet) not too much not to little.	service	positive
2233	Definitely not worth the price!	price	negative
905	Orsay, is a very pleasnt throw back to traditional French food, and French service as well.	food	positive
905	Orsay, is a very pleasnt throw back to traditional French food, and French service as well.	service	positive
2965	It's easy to get a table for a large group and you don't get hustled out.	service	positive
2405	Great food at reasonable prices.	food	positive
2405	Great food at reasonable prices.	price	positive
1730	Salads are a delicious way to begin the meal.	food	positive
1120	I ordered tamarind duck and my wife ordered noodles with ground beef, and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways.	food	positive
3314	If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.	ambience	positive
3516	The prices are about $9 for an entree for dinner and even less for lunch.	price	positive
2799	and you can't beat the prices.	price	positive
1668	Should you happen to be impressed by the cuisine definitely try it.	food	positive
3264	I had the black cod with yuzu sauce, which was wonderful.	food	positive
2922	Prices too high for this cramped and unappealing resturant.	price	negative
