speech	line_num	text
2004_lee_hsien_loong	791	" I haven't seen a Picasso.
2004_lee_hsien_loong	792	And they did well.
2004_lee_hsien_loong	793	At the end, they all passed their art.
2004_lee_hsien_loong	794	One third got distinctions.
2004_lee_hsien_loong	795	So, there are many things like this which you can do, through interaction, through activities.
2004_lee_hsien_loong	796	By working together, you build character, team spirit, leadership and you give hope and you put people onto the right path.
2004_lee_hsien_loong	797	It's much better than formal education because education is about every experience in school and not just a classroom.
2004_lee_hsien_loong	798	I came away from the two hours I spent with the principals very encouraged by their vision, by their drive, by their ideas and their idealism.
2004_lee_hsien_loong	799	I think that a good, dedicated set of principals and staff is the critical X-factor if we want our schools to improve, the key to quality and diversity.
2004_lee_hsien_loong	800	It's not theories, it's not principles, it's not just the edicts you put out from the Ministry of Education.
2004_lee_hsien_loong	801	It's the people in the schools.
2004_lee_hsien_loong	802	Who are they?
2004_lee_hsien_loong	803	Are they committed to this?
2004_lee_hsien_loong	804	Will they do it or not?
2004_lee_hsien_loong	805	And I think we have a dedicated group of teachers and principals and quite a few outstanding ones.
2004_lee_hsien_loong	806	And if we can get more of them, more good people, then, of course, our schools can be even better.
2004_lee_hsien_loong	807	So, we've got to give the schools more resources and more teachers and then, they can make this qualitative leap.
2004_lee_hsien_loong	808	And we are going to do that.
2004_lee_hsien_loong	809	It will take time, but we will get additional teachers – 1,000 more for the primary schools, 1,400 more for the secondary schools, 550 more for the JCs (Junior Colleges) and I think we can get this by 2010, over the next six years.
2004_lee_hsien_loong	810	And overall, this will mean we'll have 15 per cent more teachers per student and it will make a difference in every school because it will help ensure that every student in the next generation emerges confident, fighting fit.
2004_lee_hsien_loong	811	What will we do with these teachers?
2004_lee_hsien_loong	812	I think we leave the schools to decide.
2004_lee_hsien_loong	813	They have their ideas, they have conviction of their ideas, let them decide.
2004_lee_hsien_loong	814	Each school has different students, it’s got different needs and the principals I met had different plans.
2004_lee_hsien_loong	815	Some want to shrink their class sizes so that the teachers can give more attention to their students.
2004_lee_hsien_loong	816	Some want to go for specialised teaching so that you'll have proper teachers teaching art, teaching music, teaching PE, rather than just generalised teaching by whoever is assigned.
2004_lee_hsien_loong	817	We don't have that yet in our primary schools.
2004_lee_hsien_loong	818	So, a teacher teaching art may not be qualified to teach art.
2004_lee_hsien_loong	819	The teacher teaching music, I hope she can sing.
2004_lee_hsien_loong	820	But if we have a few more teachers, then we can make sure of it, train them and improve the standards.
2004_lee_hsien_loong	821	In some schools, they will devote the extra resources to counselling, for character-building or other special programmes like pastoral programmes.
2004_lee_hsien_loong	822	I think that there are a lot we can do, and which we will do.
2004_lee_hsien_loong	823	But there is one thing which we shouldn't do and that is when we add more teachers, we better don't add more homework or increase the syllabus because that just defeats the whole purpose.
2004_lee_hsien_loong	824	Then we are back to square one.
2004_lee_hsien_loong	825	In fact, I think we should cut down on some of this syllabus.
2004_lee_hsien_loong	826	It would mean less pressure on the kids, a bit less rote learning, more space for them to explore and discover their talents and also more space for the teachers to think, to reflect, to find ways to bring out the best in their students and to deliver quality results.
2004_lee_hsien_loong	827	We've got to teach less to our students so that they will learn more.
2004_lee_hsien_loong	828	Grades are important – don't forget to pass your exams – but grades are not the only thing in life and there are other things in life which we want to learn in school.
2004_lee_hsien_loong	829	Parents are part of this and they've got to support the efforts of the schools when the schools are trying new teaching methods, or when they are trying to build character, or just toughening them up a little.
2004_lee_hsien_loong	830	I know some parents have gone to schools to complain, to say, "The other school has more worksheets".
2004_lee_hsien_loong	831	Even some kindergarten parents are complaining that their children are not getting worksheets and some kindergarten students are attending remedial classes.
2004_lee_hsien_loong	832	No need.
2004_lee_hsien_loong	833	Let them grow up in their own time.
2004_lee_hsien_loong	834	I know children are precious, we’ve got one, sometimes two.
2004_lee_hsien_loong	835	So, it's different.
2004_lee_hsien_loong	836	If we have four or five, well, you take a different attitude.
2004_lee_hsien_loong	837	But even with one or two, as parents, I think we have to let go a little.
2004_lee_hsien_loong	838	Take some risks as parents so that the children can learn, take some knocks, take some risks, grow up.
2004_lee_hsien_loong	839	It's okay for children to get hurt.
2004_lee_hsien_loong	840	They fall down, bruise their knee, knock themselves, a few scrapes, can't be helped, it's part of growing up.
2004_lee_hsien_loong	841	If you grow up with no scars anywhere, and you've never fallen off a bicycle, I think you are a different sort of person.
2004_lee_hsien_loong	842	I think not all parents are like this, to be quite fair.
2004_lee_hsien_loong	843	If you read the newspapers recently, we've had a lot of articles, letters, parents who feel their children should have more room to play, let them play football, let them get sweaty, use the PE periods for the right things, don't let it be eaten up by homework.
2004_lee_hsien_loong	844	I agree with them.
2004_lee_hsien_loong	845	I think Tharman agrees with them, too, and I think the MOE agrees with them and will do something about it.
2004_lee_hsien_loong	846	One particular aspect of education which a lot of parents worry about and which I want to talk about tonight is mother tongue, particularly Chinese language.
2004_lee_hsien_loong	847	We need to learn our mother tongue, both for our self-identity, and also because of Asia coming up… China, India… we need to be in with it.
2004_lee_hsien_loong	848	The Europeans are learning Asian languages.
2004_lee_hsien_loong	849	If we don't, we are fools.
2004_lee_hsien_loong	850	I went to a semi-conductor factory in Shanghai.
2004_lee_hsien_loong	851	They showed me around, I found a woman there, European, speaking perfect Beijing hua (北京话) giving instructions.
2004_lee_hsien_loong	852	I think she was in charge of HR.
2004_lee_hsien_loong	853	So, I asked her, "你的华语是什么地方学的？
2004_lee_hsien_loong	854	(where did you learn your Mandarin?)", trying to put on my best Beijing qiang (accent). "
2004_lee_hsien_loong	855	是不是在北京学的?(Is it in Beijing?).
2004_lee_hsien_loong	856	She said, "在北京 ，也在威尼斯 ", (I learn it in Beijing and Venice).
2004_lee_hsien_loong	857	So, she learnt, she went to China and now, she's found a job.
2004_lee_hsien_loong	858	So if we want jobs, we better learn to speak too.
2004_lee_hsien_loong	859	I went to Korea.
2004_lee_hsien_loong	860	They've got 35,000 students in China now learning Chinese.
2004_lee_hsien_loong	861	If we don't get our young people to learn the language, I think we are at a tremendous disadvantage.
2004_lee_hsien_loong	862	It will be a great loss.
2004_lee_hsien_loong	863	It's not easy, I can tell you from my own experience, either to learn the language or to maintain currency.
2004_lee_hsien_loong	864	I spent 12 years in a Chinese school – first language, Chinese, but my first language was English and till today, if I don't use Chinese after a few weeks or a few months, it gets rusty.
2004_lee_hsien_loong	865	“生锈了” (rusty) is the politest description and when CNA comes and wants to interview me, I have to practise and work on it, brush up and get the vocabulary and the grammar and the flow and the intonation back again before I am presentable.
2004_lee_hsien_loong	866	That's the way language is learnt, but that's what you have to do.
2004_lee_hsien_loong	867	It's part of my job, it's worth the effort and each time I visit China or Taiwan or Hong Kong, I realise what a valuable asset I have to be able to talk to them, understand them and have them feel that I understand them, but always remembering that I am Singaporean, they are Chinese or PRC Chinese.
2004_lee_hsien_loong	868	So, we've got to get our mother tongue, Chinese language education properly done in schools.
2004_lee_hsien_loong	869	It's a sweat for a lot of kids.
2004_lee_hsien_loong	870	It's difficult to do, but it's something which we have to improve on.
2004_lee_hsien_loong	871	What are our objectives?
2004_lee_hsien_loong	872	I will put three.
2004_lee_hsien_loong	873	First, we must establish at least a basic literacy for every Chinese student, basic modicum, everybody must pass, be able to speak, be able to listen, write a little bit, read a little bit more, but speak and listen.
2004_lee_hsien_loong	874	Secondly, we want to arouse an abiding interest in the Chinese Language (CL).
2004_lee_hsien_loong	875	We want people to want the language.
2004_lee_hsien_loong	876	If you make them fed-up with it, you have failed.
2004_lee_hsien_loong	877	If they hate it, you've wasted your time and if you try too hard, that may happen.
2004_lee_hsien_loong	878	You can try too hard in school, you can try too hard at home as parents and everyday read “成语故事” (stories of idioms).
2004_lee_hsien_loong	879	After a while they say, "How about Mickey Mouse or Harry Potter?"We've got to arouse interest and for those who can go further and have an interest in it, I think we should help them to go further to develop an abiding interest in the language, in the culture, in the society and in the contemporary events in China, what's happening now, not just what's happening hundreds of years ago.
2004_lee_hsien_loong	880	So, we've got to adapt our teaching of CL to our different pupils, to the different language backgrounds of the students, firstly, because whether you come from a Chinese language background at home or an English-speaking background is a tremendous difference to your starting point when you are in P1 (Primary 1) and you have to acknowledge that when you teach.
2004_lee_hsien_loong	881	We've got to acknowledge the wide range of language abilities of our pupils.
2004_lee_hsien_loong	882	Some can be bicultural, almost equally facile in both languages, some master just one, and already struggling.
2004_lee_hsien_loong	883	Others master one and a second at a CL2 level or CL2-minus level.
2004_lee_hsien_loong	884	They are different.
2004_lee_hsien_loong	885	You have to acknowledge that they are different and even among siblings, some will go for CL1, some will struggle with CLB (simplified Chinese Language B syllabus).
2004_lee_hsien_loong	886	We have to acknowledge this and adapt.
2004_lee_hsien_loong	887	If you force CLB pupils to memorise strokes and phrases and characters and proverbs, regardless of aptitude, then you are just going to turn them off.
2004_lee_hsien_loong	888	But if we help them learn the language, if we help them use it in daily life, give them opportunities to try it out, to make use of it, to see that it's a living language, to know the stories behind the proverbs, then we can arouse their interest, then we can lay a foundation in their minds which will be a permanent foundation.
2004_lee_hsien_loong	889	So, later on in life, if they are going to China, if they are going to work there, six months a year, with the immersion, they will improve and they can use the language.
2004_lee_hsien_loong	890	Get enough so that if you go and you need to use it later on, you can revive it, warm it up
2004_lee_hsien_loong	891	and it's there.
2004_lee_hsien_loong	892	But the foundation must be there.
2004_lee_hsien_loong	893	And we've got to teach the language as a living language, not as an academic subject, not like a dead language like Latin.
